season,week,date,time_et,game_type,away,home,rank_away,rank_home,conf_away,conf_home,neutral,score_away,score_home,q1_away,q2_away,q3_away,q4_away,ot_away,q1_home,q2_home,q3_home,q4_home,ot_home,first_downs_away,first_downs_home,third_down_comp_away,third_down_att_away,third_down_comp_home,third_down_att_home,fourth_down_comp_away,fourth_down_att_away,fourth_down_comp_home,fourth_down_att_home,pass_comp_away,pass_att_away,pass_yards_away,pass_comp_home,pass_att_home,pass_yards_home,rush_att_away,rush_yards_away,rush_att_home,rush_yards_home,total_yards_away,total_yards_home,fum_away,fum_home,int_away,int_home,pen_num_away,pen_yards_away,pen_num_home,pen_yards_home,possession_away,possession_home,attendance,tv
2011,12,2011-11-18,8:00 PM,regular,Oklahoma State,Iowa State,2,,big12,big12,False,31,37,7,10,7,0,7,0,7,10,7,13,24,33,6,14,7,17,0,1,1,1,42,58,476,31,60,376,18,60,41,192,536,568,2,1,3,2,10,87,8,65,15.1,21.45,,ESPN3
2011,12,2011-11-18,8:00 PM,regular,Toledo,Central Michigan,,,mac,mac,False,44,17,14,6,10,14,0,7,3,0,7,0,24,20,9,16,1,11,0,0,1,3,24,33,275,20,37,258,41,236,24,113,511,346,0,0,0,1,6,65,5,53,21.62,15.05,,ESPNU
2011,12,2011-11-19,12:00 PM,regular,Nebraska,Michigan,16,18,big10,big10,False,17,45,7,3,7,0,0,10,7,14,14,0,11,24,3,13,8,18,0,2,1,1,9,23,126,11,19,193,31,138,61,238,260,418,3,0,0,1,8,73,5,45,11.57,24.15,,ESPN3
2011,12,2011-11-19,12:00 PM,regular,Akron,Buffalo,,,mac,mac,False,10,51,3,0,0,7,0,14,16,14,7,0,13,28,6,16,6,12,0,0,0,1,17,35,198,20,29,166,29,68,50,331,239,497,1,1,1,0,2,30,6,50,16.22,28.3,,
2011,12,2011-11-19,12:00 PM,regular,Kansas,Texas A&M,,,big12,big12,False,7,61,0,0,0,7,0,23,21,17,0,0,19,23,9,20,5,8,1,3,0,2,19,28,178,21,27,280,55,64,33,189,197,469,2,1,1,0,6,40,1,15,23.62,13.05,,
2011,12,2011-11-19,12:00 PM,regular,Cincinnati,Rutgers,,,big-east,big-east,False,3,20,3,0,0,0,0,7,3,7,3,0,11,23,4,15,8,18,2,3,0,1,12,31,186,21,35,208,28,67,45,203,225,385,1,0,1,0,5,42,9,70,13.22,23.47,,ESPNU
2011,12,2011-11-19,12:00 PM,regular,Minnesota,Northwestern,,,big10,big10,False,13,28,7,3,0,3,0,21,0,0,7,0,22,23,7,15,8,16,0,1,3,4,9,22,129,22,31,227,51,269,47,152,393,368,1,1,1,1,5,43,0,0,19.57,17.1,,BIG10
2011,12,2011-11-19,12:00 PM,regular,Louisville,Connecticut,,,big-east,big-east,False,34,20,14,0,7,13,0,0,10,0,10,0,15,16,5,15,3,16,0,0,1,2,15,23,189,18,45,260,43,126,23,76,299,329,1,1,1,1,7,50,7,45,23.65,14.62,,ESPN3
2011,12,2011-11-19,12:00 PM,regular,Wisconsin,Illinois,17,,big10,big10,False,28,17,0,7,14,7,0,0,17,0,0,0,16,19,5,11,3,11,2,2,3,4,10,13,105,22,31,159,45,195,34,149,285,301,1,1,0,3,6,52,6,63,20.07,16.6,,ESPN3
2011,12,2011-11-19,12:00 PM,regular,Indiana,Michigan State,,15,big10,big10,False,3,55,0,3,0,0,0,17,17,14,7,0,12,22,3,15,6,12,0,2,0,1,15,32,166,21,31,296,37,94,34,174,236,470,0,0,2,0,8,75,5,45,17.55,18.53,,BIG10
2011,12,2011-11-19,12:00 PM,regular,Iowa,Purdue,,,big10,big10,False,31,21,14,7,3,7,0,7,7,0,7,0,22,20,8,16,9,17,1,1,1,1,22,32,288,17,34,208,43,135,36,101,408,282,2,2,0,2,5,40,1,7,20.17,16.53,,BIG10
2011,12,2011-11-19,12:00 PM,regular,Citadel,South Carolina,,12,,sec,False,20,41,7,6,0,7,0,7,13,7,14,0,19,22,4,9,6,9,1,1,3,3,1,2,8,16,18,231,54,241,37,256,249,473,0,0,0,1,1,5,5,40,20.6,16.07,,ESPN3
2011,12,2011-11-19,12:21 PM,regular,Kentucky,Georgia,,14,sec,sec,False,10,19,3,7,0,0,0,6,6,0,7,0,10,16,5,16,7,17,0,1,0,1,18,36,172,16,29,171,21,23,46,155,165,317,2,3,2,1,2,10,5,41,14.5,21.48,,ESPN3
2011,12,2011-11-19,12:30 PM,regular,Georgia Tech,Duke,,,acc,acc,False,38,31,14,14,3,7,0,7,7,3,14,0,22,21,6,10,5,13,1,1,3,3,6,13,185,26,44,250,58,364,24,101,549,351,2,0,0,1,7,59,5,46,19.13,16.63,,
2011,12,2011-11-19,1:00 PM,regular,Samford,Auburn,,24,,sec,False,16,35,0,10,3,3,0,7,7,7,14,0,19,23,2,14,5,10,1,1,0,0,18,34,189,13,20,179,40,149,49,248,338,415,0,2,2,0,2,10,5,37,18.43,18.23,,ESPN3
2011,12,2011-11-19,1:00 PM,regular,Army,Temple,,,ind,mac,False,14,42,0,0,7,7,0,14,14,0,14,0,20,20,8,17,3,6,2,3,0,0,2,12,28,4,5,88,60,340,42,335,368,414,0,0,1,0,3,21,4,20,21.02,15.15,,ESPN3
2011,12,2011-11-19,1:00 PM,regular,Eastern Michigan,Kent State,,,mac,mac,False,22,28,13,0,6,3,0,0,14,6,8,0,14,12,2,14,2,15,1,1,1,1,8,16,86,11,25,193,43,194,42,121,278,294,2,1,2,0,9,51,3,25,22.1,17.93,,
2011,12,2011-11-19,1:00 PM,regular,Furman,Florida,,,,sec,False,32,54,22,0,10,0,0,7,20,10,17,0,20,19,4,15,4,12,2,2,1,1,15,27,219,16,28,329,44,234,31,124,447,453,0,0,2,0,7,58,6,60,22.03,14.63,,ESPN3
2011,12,2011-11-19,2:00 PM,regular,Georgia Southern,Alabama,,3,,sec,False,21,45,0,14,7,0,0,10,14,14,7,0,14,28,2,9,7,10,2,3,1,1,1,7,39,14,19,190,39,302,49,272,341,462,0,0,0,0,5,40,6,35,16.72,19.95,,ESPN3
2011,12,2011-11-19,2:00 PM,regular,New Mexico,Wyoming,,,mwc,mwc,False,10,31,0,10,0,0,0,7,7,3,14,0,15,24,4,14,11,17,1,1,0,1,18,28,166,23,38,219,34,134,40,250,296,462,1,1,1,0,9,54,1,15,20.35,16.32,,
2011,12,2011-11-19,3:00 PM,regular,Maryland,Wake Forest,,,acc,acc,False,10,31,0,7,3,0,0,7,0,10,14,0,22,23,4,16,8,17,1,3,1,2,20,42,186,20,32,342,34,229,48,194,415,514,1,0,0,0,3,20,5,50,14.15,22.52,,ESPN3
2011,12,2011-11-19,3:00 PM,regular,Tulsa,UTEP,,,cusa,cusa,False,57,28,14,15,21,7,0,6,9,0,13,0,24,28,6,7,8,15,0,0,1,1,21,27,300,26,46,294,33,200,42,163,500,429,1,0,1,2,4,60,6,57,14.82,21.17,,
2011,12,2011-11-19,3:00 PM,regular,Arkansas State,Middle Tennessee,,,sun-belt,sun-belt,False,45,19,15,10,14,6,0,2,17,0,0,0,29,17,9,18,5,19,0,1,0,5,29,41,348,28,48,227,51,203,35,80,536,299,2,1,1,0,4,28,8,78,20.63,15.77,,ESPN3
2011,12,2011-11-19,3:30 PM,regular,Texas Tech,Missouri,,,big12,big12,False,27,31,14,3,10,0,0,0,10,7,14,0,27,24,10,18,5,12,1,1,1,1,37,53,323,13,20,175,31,142,49,318,457,490,0,1,1,0,10,80,4,30,18.88,17.27,,ABC Regional
2011,12,2011-11-19,3:30 PM,regular,Mississippi State,Arkansas,,6,sec,sec,False,17,44,3,7,0,7,0,14,10,10,10,0,13,29,5,16,10,17,1,3,0,0,15,31,158,33,45,386,32,84,39,166,211,539,1,1,0,0,3,28,4,30,15.32,21.35,,CBS
2011,12,2011-11-19,3:30 PM,regular,Clemson,NC State,7,,acc,acc,False,13,37,3,0,3,7,0,0,27,10,0,0,18,22,2,14,5,15,1,3,0,0,25,41,341,19,29,265,28,34,45,145,337,398,2,0,2,0,5,42,2,30,14.02,22.38,,ABC Regional
2011,12,2011-11-19,3:30 PM,regular,Florida Atlantic,Troy,,,sun-belt,sun-belt,False,7,34,0,7,0,0,0,0,17,0,17,0,18,20,5,17,8,17,0,0,0,0,16,33,176,32,48,419,38,134,25,41,291,437,1,2,1,1,9,75,5,29,17.03,18.37,,
2011,12,2011-11-19,3:30 PM,regular,Penn State,Ohio State,21,,big10,big10,False,20,14,10,10,0,0,0,0,14,0,0,0,16,15,6,13,7,13,0,1,0,2,10,18,88,7,17,100,39,239,43,206,327,289,0,2,1,0,5,40,6,32,18.62,18.23,,ABC Regional
2011,12,2011-11-19,3:30 PM,regular,Colorado State,TCU,,19,mwc,mwc,False,10,34,0,3,7,0,0,6,7,14,7,0,18,20,5,13,7,15,0,2,2,2,14,25,248,13,20,128,38,160,43,255,408,372,1,1,1,0,11,98,3,20,18.02,18.15,,NBCSN
2011,12,2011-11-19,3:30 PM,regular,Tulane,Rice,,,cusa,cusa,False,7,19,0,0,0,7,0,7,3,3,6,0,17,14,9,19,4,14,1,2,0,1,19,39,172,17,26,153,33,126,35,118,289,237,1,0,1,0,4,32,2,15,23.52,19.5,,
2011,12,2011-11-19,3:30 PM,regular,SMU,Houston,,11,cusa,cusa,False,7,37,0,0,0,7,0,3,10,10,14,0,16,25,5,15,8,17,2,2,3,3,23,40,272,32,47,365,26,24,31,148,263,513,2,0,1,0,7,30,2,11,19.17,17.5,,
2011,12,2011-11-19,3:30 PM,regular,Miami (FL),USF,,,acc,big-east,False,6,3,3,0,0,3,0,0,3,0,0,0,21,16,8,19,2,12,0,0,0,0,27,35,308,16,27,133,40,57,30,116,316,249,2,0,0,1,6,45,4,40,23.5,13.17,,ESPNU
2011,12,2011-11-19,3:30 PM,regular,Washington,Oregon State,,,pac12,pac12,False,21,38,7,7,0,7,0,14,3,0,21,0,22,20,6,13,8,14,1,2,2,2,16,30,181,26,37,346,38,160,31,145,315,484,1,2,2,1,3,21,7,70,17.52,19.38,,
2011,12,2011-11-19,4:00 PM,regular,Boston College,Notre Dame,,,acc,ind,False,14,16,0,7,0,7,0,10,3,0,3,0,14,21,3,13,8,19,0,1,0,0,18,38,182,24,39,256,25,80,39,161,256,417,0,0,0,1,6,55,6,65,16.65,20.02,,NBC
2011,12,2011-11-19,4:00 PM,regular,Navy,San Jose State,,,ind,wac,False,24,27,0,14,10,0,0,10,10,0,7,0,18,27,5,14,4,11,1,4,0,0,9,20,108,33,44,357,49,254,32,120,344,465,1,1,0,1,2,20,2,15,16.68,19.98,,ESPN3
2011,12,2011-11-19,4:05 PM,regular,Louisiana Tech,Nevada,,,wac,wac,False,24,20,0,0,3,21,0,7,0,6,7,0,17,26,5,13,9,19,0,0,2,3,25,45,368,23,34,225,16,57,57,253,412,465,0,1,0,1,10,72,8,61,12.05,23.75,,
2011,12,2011-11-19,5:00 PM,regular,Utah State,Idaho,,,wac,wac,False,49,42,7,14,7,7,14,7,3,18,7,7,21,26,6,13,11,22,2,2,2,3,13,18,186,27,39,283,52,310,53,175,492,450,3,1,1,1,7,75,10,87,13.62,23.05,,ESPN3
2011,12,2011-11-19,5:00 PM,regular,Utah,Washington State,,,pac12,pac12,False,30,27,0,7,3,17,3,0,7,3,17,0,15,20,4,17,6,18,1,1,0,0,12,19,187,22,50,351,50,185,24,47,357,383,2,1,0,4,11,105,6,50,21.18,17.75,,
2011,12,2011-11-19,5:00 PM,regular,FIU,UL-Monroe,,,sun-belt,sun-belt,False,28,17,7,21,0,0,0,0,10,0,7,0,17,25,6,18,6,21,1,2,1,4,17,35,225,26,59,264,37,115,32,110,340,356,0,0,0,2,12,93,7,70,19.32,17.12,,
2011,12,2011-11-19,6:00 PM,regular,UNLV,Air Force,,,mwc,mwc,False,17,45,3,7,0,7,0,7,17,14,7,0,17,27,12,20,4,11,1,2,2,2,6,14,45,7,13,128,58,227,58,394,268,522,1,1,1,0,6,52,4,35,19.1,16.93,,
2011,12,2011-11-19,7:00 PM,regular,UCF,East Carolina,,,cusa,cusa,False,31,38,7,10,7,7,0,10,7,7,14,0,16,18,9,18,3,14,0,2,2,2,18,32,213,19,31,210,42,115,35,186,313,389,0,1,2,1,9,96,5,43,20.83,15.8,,
2011,12,2011-11-19,7:00 PM,regular,Western Kentucky,North Texas,,,sun-belt,sun-belt,False,31,21,3,14,7,7,0,7,7,0,7,0,22,21,9,16,3,9,0,0,0,1,19,29,231,20,36,254,49,252,20,68,483,322,0,0,0,2,10,95,4,21,24.42,12.25,,ESPN3
2011,12,2011-11-19,7:00 PM,regular,Vanderbilt,Tennessee,,,sec,sec,False,21,27,0,7,7,7,0,7,7,0,7,6,17,17,6,16,4,12,2,2,1,1,17,32,211,16,33,204,36,90,30,101,283,290,1,0,3,2,7,46,5,60,18.65,17.62,,ESPN 3D
2011,12,2011-11-19,7:00 PM,regular,LSU,Ole Miss,1,,sec,sec,False,52,3,21,14,14,3,0,0,3,0,0,0,21,13,5,9,6,16,1,2,1,2,8,8,105,8,19,76,50,353,42,148,458,195,0,2,0,1,3,35,4,29,18.7,17.05,,ESPN3
2011,12,2011-11-19,7:30 PM,regular,Virginia,Florida State,,25,acc,acc,False,14,13,0,7,0,7,0,0,10,3,0,0,16,18,5,14,3,13,0,0,0,0,22,31,266,18,31,221,29,78,33,186,316,386,0,1,0,0,7,50,11,94,17.4,18.78,,ESPN3
2011,12,2011-11-19,7:30 PM,regular,Colorado,UCLA,,,pac12,pac12,False,6,45,0,6,0,0,0,21,0,3,21,0,15,24,3,13,2,8,1,3,1,1,17,32,146,15,19,226,28,87,44,328,229,553,0,1,3,0,6,39,9,102,17.25,18.63,,NBCSN
2011,12,2011-11-19,8:00 PM,regular,USC,Oregon,,4,pac12,pac12,False,38,35,7,14,17,0,0,0,7,13,15,0,23,26,7,13,9,17,0,0,0,1,26,34,328,23,35,285,38,139,47,209,462,474,2,2,1,0,6,25,3,25,22.45,14.63,,ABC Regional
2011,12,2011-11-19,8:00 PM,regular,Oklahoma,Baylor,5,22,big12,big12,False,38,45,3,7,14,14,0,3,14,14,14,0,29,28,6,14,3,13,1,2,1,2,36,51,460,22,35,498,36,158,38,131,605,616,2,0,1,0,9,90,8,55,20.92,15.75,,ABC Regional
2011,12,2011-11-19,8:00 PM,regular,Boise State,San Diego State,10,,mwc,mwc,False,52,35,21,21,3,7,0,7,7,0,21,0,26,24,10,16,7,16,1,1,1,1,28,40,376,30,51,359,43,131,21,120,497,470,1,3,1,1,6,41,7,65,21.07,20.75,,
2011,12,2011-11-19,8:00 PM,regular,Kansas State,Texas,13,23,big12,big12,False,17,13,3,7,7,0,0,0,3,7,3,0,8,15,4,16,8,19,1,1,1,3,9,17,115,15,32,124,39,38,42,191,121,310,0,0,0,2,2,10,3,35,16.95,19.08,,FX
2011,12,2011-11-19,9:30 PM,regular,Arizona,Arizona State,,,pac12,pac12,False,31,27,14,3,0,14,0,7,14,3,3,0,26,28,9,17,9,17,0,0,1,2,36,52,402,36,65,497,28,101,23,61,494,548,0,1,0,2,11,89,8,92,19.12,16.72,,
2011,12,2011-11-19,10:15 PM,regular,California,Stanford,,9,pac12,pac12,False,28,31,10,3,0,15,0,7,7,14,3,0,23,23,6,11,8,14,0,1,0,1,20,29,294,20,30,273,34,85,36,148,365,405,2,0,0,1,7,73,7,66,17.47,17.35,,ESPN3
2011,12,2011-11-19,10:15 PM,regular,New Mexico State,BYU,,,wac,ind,False,7,42,0,7,0,0,0,7,14,14,7,0,18,24,6,15,10,14,2,3,0,0,19,34,199,21,36,238,37,90,34,173,249,411,2,0,0,1,8,58,7,61,19.28,17.13,,ESPNU
2011,12,2011-11-19,11:00 PM,regular,Fresno State,Hawaii,,,wac,wac,False,24,21,10,7,0,7,0,0,7,14,0,0,24,17,6,15,6,13,1,3,0,2,19,29,274,19,40,276,47,217,19,62,488,306,0,0,0,0,9,78,4,30,23.28,13.35,,ESPN3
2011,13,2011-11-22,7:00 PM,regular,Miami (OH),Ohio,,,mac,mac,False,14,21,7,0,0,7,0,0,0,7,14,0,28,21,9,17,6,12,0,1,0,0,35,53,421,18,26,211,28,61,43,232,433,435,0,0,0,1,6,41,4,40,18.35,18.57,,ESPN3
2011,13,2011-11-24,8:00 PM,regular,Texas,Texas A&M,25,,big12,big12,False,27,25,0,7,17,3,0,10,6,0,9,0,12,22,4,17,5,17,0,0,0,0,17,29,161,20,49,228,37,86,33,104,237,328,1,1,1,3,10,70,10,117,18.87,21.48,,ESPN3
2011,13,2011-11-25,11:00 AM,regular,Eastern Michigan,Northern Illinois,,,mac,mac,False,12,18,3,0,3,6,0,7,5,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESPNU
2011,13,2011-11-25,11:00 AM,regular,Louisville,USF,,,big-east,big-east,False,34,24,3,7,10,14,0,0,17,7,0,0,16,16,9,18,4,15,1,2,3,4,19,28,244,21,36,263,41,132,31,64,373,311,1,2,0,1,3,25,3,18,21.67,21.85,,ESPN3
2011,13,2011-11-25,12:00 PM,regular,Houston,Tulsa,8,,cusa,cusa,False,48,16,6,7,14,21,0,10,0,6,0,0,24,18,6,15,6,17,2,2,0,2,35,48,498,19,38,176,33,84,42,161,558,337,1,1,0,2,7,50,2,9,18.3,18.37,,
2011,13,2011-11-25,12:00 PM,regular,Iowa,Nebraska,,21,big10,big10,False,7,20,0,0,0,7,0,0,10,3,7,0,18,25,2,12,10,21,1,2,1,1,16,35,193,12,22,163,24,88,61,222,270,385,1,0,1,0,5,50,9,74,13.25,23.12,,ABC
2011,13,2011-11-25,12:00 PM,regular,Kent State,Temple,,,mac,mac,False,16,34,0,6,3,7,0,0,10,14,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,13,2011-11-25,12:00 PM,regular,Bowling Green,Buffalo,,,mac,mac,False,42,28,7,14,21,0,0,10,10,0,8,0,17,21,5,15,9,21,1,2,1,2,14,31,236,16,39,170,35,119,49,188,355,345,0,0,2,1,3,35,10,90,16.35,20.03,,
2011,13,2011-11-25,1:00 PM,regular,Akron,Western Michigan,,,mac,mac,False,19,68,2,3,14,0,0,10,35,21,2,0,17,28,5,18,1,7,0,1,1,3,5,25,47,25,33,337,48,173,35,240,208,577,4,3,1,0,5,34,8,86,20.28,16.38,,
2011,13,2011-11-25,2:00 PM,regular,Toledo,Ball State,,,mac,mac,False,45,28,7,14,7,17,0,0,7,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,13,2011-11-25,2:30 PM,regular,Arkansas,LSU,3,1,sec,sec,False,17,41,0,14,3,0,0,0,21,3,17,0,11,26,6,13,9,14,0,0,0,0,14,22,247,18,29,219,28,47,46,286,254,494,2,1,1,1,5,36,6,34,13.9,22.27,,CBS
2011,13,2011-11-25,3:30 PM,regular,Colorado,Utah,,,pac12,pac12,False,17,14,7,3,7,0,0,0,0,14,0,0,20,15,5,14,6,13,1,2,0,0,22,36,274,18,25,207,30,109,33,89,373,274,3,1,1,0,10,65,4,50,20.43,16.23,,
2011,13,2011-11-25,3:30 PM,regular,Boston College,Miami (FL),,,acc,acc,False,24,17,7,3,7,7,0,14,0,0,3,0,20,14,4,12,3,11,0,1,0,0,13,17,203,23,40,245,50,153,16,122,349,367,1,0,0,4,4,23,6,46,23.07,13.6,,ABC
2011,13,2011-11-25,7:00 PM,regular,Pittsburgh,West Virginia,,,big-east,big-east,False,20,21,14,3,3,0,0,0,7,7,7,0,17,16,4,20,2,12,2,2,1,2,12,23,190,22,31,268,58,159,30,113,296,357,0,3,1,0,9,60,4,20,22,21.55,,ESPN3
2011,13,2011-11-25,7:00 PM,regular,UTEP,UCF,,,cusa,cusa,False,14,31,0,0,0,14,0,7,17,7,0,0,19,22,10,20,4,7,2,3,0,0,24,44,273,14,18,221,33,66,36,249,315,460,0,1,1,1,2,10,1,5,19.63,16.18,,
2011,13,2011-11-25,10:15 PM,regular,California,Arizona State,,,pac12,pac12,False,47,38,17,10,14,6,0,7,21,10,0,0,25,22,5,11,6,12,0,0,2,2,19,26,237,21,37,275,40,247,32,213,484,477,1,2,0,2,5,60,11,121,20.02,15.98,,ESPN3
2011,13,2011-11-26,12:00 PM,regular,Iowa State,Oklahoma,,9,big12,big12,False,6,26,6,0,0,0,0,3,20,0,3,0,13,25,5,14,5,19,0,2,2,4,13,28,127,22,45,256,36,120,45,253,245,509,3,1,1,3,7,34,4,45,15.82,20.25,,FX
2011,13,2011-11-26,12:00 PM,regular,Rice,SMU,,,cusa,cusa,False,24,27,0,7,10,7,0,7,7,0,13,0,10,14,4,18,2,12,1,4,0,0,23,40,180,16,25,184,28,87,35,189,250,368,0,3,1,2,3,20,5,48,16.3,24.62,,
2011,13,2011-11-26,12:00 PM,regular,Georgia,Georgia Tech,13,23,sec,acc,False,31,17,7,10,14,0,0,0,10,0,7,0,18,20,4,10,7,16,0,0,1,2,19,29,265,6,17,123,28,128,53,243,380,355,0,0,1,2,6,45,5,36,17.65,18.53,,ESPN3
2011,13,2011-11-26,12:00 PM,regular,Michigan State,Northwestern,14,,big10,big10,False,31,17,3,14,7,7,0,0,3,7,7,0,21,20,8,13,7,17,0,0,4,5,14,20,214,24,34,284,36,166,41,117,380,370,0,1,1,0,8,66,6,70,17.83,18.83,,BIG10
2011,13,2011-11-26,12:00 PM,regular,Ohio State,Michigan,,15,big10,big10,False,34,40,7,17,0,10,0,16,7,7,10,0,18,23,5,12,5,11,1,2,1,2,14,26,250,14,17,170,31,137,50,277,372,444,0,1,1,0,5,47,3,29,15.5,21.08,,ABC
2011,13,2011-11-26,12:00 PM,regular,Cincinnati,Syracuse,,,big-east,big-east,False,30,13,0,10,13,7,0,3,3,7,0,0,18,22,6,15,4,15,0,1,0,2,15,25,179,19,38,216,42,189,40,170,368,373,0,0,0,1,8,60,6,55,18,18,,ESPN3
2011,13,2011-11-26,12:00 PM,regular,Rutgers,Connecticut,,,big-east,big-east,False,22,40,0,10,0,12,0,14,10,16,0,0,19,16,2,12,5,13,2,2,1,2,22,40,482,11,17,112,26,-9,47,178,430,290,3,1,3,0,5,33,6,33,16.15,20.52,,ESPN3
2011,13,2011-11-26,12:21 PM,regular,Tennessee,Kentucky,,,sec,sec,False,7,10,0,0,0,7,0,3,0,0,7,0,15,10,4,15,4,16,0,2,0,1,15,38,230,4,6,15,24,61,56,202,276,217,1,0,2,0,5,32,11,85,14.62,21.83,,ESPN3
2011,13,2011-11-26,12:30 PM,regular,Maryland,NC State,,,acc,acc,False,41,56,14,20,7,0,0,7,7,7,35,0,15,27,6,12,14,20,0,0,2,2,12,23,182,36,55,334,39,199,41,133,365,439,3,3,2,1,5,65,4,20,14.85,20.93,,ESPN3
2011,13,2011-11-26,12:30 PM,regular,Troy,Western Kentucky,,,sun-belt,sun-belt,False,18,41,0,6,12,0,0,0,14,13,14,0,15,23,3,9,8,15,0,1,2,2,18,33,313,11,18,175,17,27,64,338,330,494,1,1,2,0,10,103,5,45,16.58,26.3,,ESPN3
2011,13,2011-11-26,2:00 PM,regular,Wyoming,Boise State,,7,mwc,mwc,False,14,36,7,0,0,7,0,0,13,16,7,0,11,26,5,14,9,14,1,1,1,1,17,25,78,24,36,279,30,113,41,200,191,479,1,2,1,1,4,30,4,46,17.53,19.13,,
2011,13,2011-11-26,2:00 PM,regular,Nevada,Utah State,,,wac,wac,False,17,21,3,7,7,0,0,0,7,14,0,0,25,17,6,14,5,12,0,1,1,1,27,35,325,8,15,176,39,185,43,199,500,373,1,0,0,1,9,64,2,20,20.93,15.03,,ESPN3
2011,13,2011-11-26,3:30 PM,regular,Illinois,Minnesota,,,big10,big10,False,7,27,0,0,7,0,0,0,20,7,0,0,11,19,2,15,8,16,2,3,0,0,15,27,112,7,15,92,32,82,53,248,160,333,1,0,0,0,5,50,2,30,15.95,20.7,,BIG10
2011,13,2011-11-26,3:30 PM,regular,Duke,North Carolina,,,acc,acc,False,21,37,7,7,7,0,0,10,10,10,7,0,15,25,7,14,7,15,0,1,0,0,26,41,299,22,35,333,21,46,40,187,331,508,2,0,2,1,9,79,9,75,14.1,22.27,,ESPN3
2011,13,2011-11-26,3:30 PM,regular,Vanderbilt,Wake Forest,,,sec,acc,False,41,7,6,21,7,7,0,0,7,0,0,0,24,17,6,13,6,16,0,0,0,3,8,16,184,19,38,192,55,297,32,146,481,329,0,1,0,0,1,5,4,37,19.1,16.58,,ESPNU
2011,13,2011-11-26,3:30 PM,regular,East Carolina,Marshall,,,cusa,cusa,False,27,34,14,6,0,7,0,10,7,3,7,7,25,16,8,17,6,14,3,4,0,0,32,48,288,23,29,365,40,132,29,104,417,445,1,2,3,0,5,55,3,22,20.17,16.6,,
2011,13,2011-11-26,3:30 PM,regular,Missouri,Kansas,,,big12,big12,True,24,10,0,3,14,7,0,0,10,0,0,0,18,10,4,14,3,16,0,0,2,4,13,21,196,10,21,93,48,171,38,65,351,137,0,1,3,2,2,25,6,49,19.2,17.15,,
2011,13,2011-11-26,3:30 PM,regular,Purdue,Indiana,,,big10,big10,False,33,25,7,16,0,10,0,14,3,0,8,0,27,20,11,20,6,14,0,0,1,2,19,31,222,17,26,158,55,292,34,207,508,354,0,0,0,1,9,90,2,30,21.18,15.28,,BIG10
2011,13,2011-11-26,3:30 PM,regular,Virginia Tech,Virginia,5,,acc,acc,False,38,0,7,7,7,17,0,0,0,0,0,0,21,14,6,13,3,11,1,1,0,1,16,25,230,16,30,242,45,183,26,30,410,241,0,2,0,2,5,60,6,54,21.62,15.05,,ABC
2011,13,2011-11-26,3:30 PM,regular,Penn State,Wisconsin,19,16,big10,big10,False,7,45,7,0,0,0,0,7,21,14,3,0,12,27,4,13,9,16,0,2,0,0,11,25,119,19,29,198,27,114,49,264,233,450,3,1,1,0,7,78,4,35,13.42,23.52,,ESPN3
2011,13,2011-11-26,3:30 PM,regular,Oregon State,Oregon,,10,pac12,pac12,False,21,49,0,7,0,14,0,7,21,7,14,0,15,38,3,13,7,14,0,1,0,4,27,44,340,27,40,314,21,16,62,365,315,670,1,2,2,0,8,60,6,60,16.22,20.02,,ABC
2011,13,2011-11-26,3:30 PM,regular,FIU,Middle Tennessee,,,sun-belt,sun-belt,False,31,18,7,7,14,3,0,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,13,2011-11-26,3:30 PM,regular,Alabama,Auburn,2,24,sec,sec,False,42,14,14,10,3,15,0,7,0,7,0,0,19,9,7,13,3,15,1,1,2,4,18,23,194,11,20,79,35,213,35,78,397,140,1,1,0,1,3,20,4,40,19.63,17.52,,CBS
2011,13,2011-11-26,4:00 PM,regular,UL-Lafayette,Arizona,,,sun-belt,pac12,False,37,45,7,6,3,21,0,0,21,10,14,0,19,25,3,12,7,16,2,2,3,3,25,37,341,37,48,377,25,80,32,121,408,494,1,0,0,2,10,106,3,20,14.6,20.4,,
2011,13,2011-11-26,4:00 PM,regular,UAB,Florida Atlantic,,,cusa,sun-belt,False,35,38,7,7,14,7,0,7,10,7,14,0,24,24,8,11,5,13,0,0,5,5,17,26,205,16,25,181,40,192,46,235,382,416,1,1,1,0,4,28,7,70,17.27,19.4,,
2011,13,2011-11-26,4:00 PM,regular,New Mexico State,Louisiana Tech,,,wac,wac,False,0,44,0,0,0,0,0,9,14,21,0,0,15,25,4,15,5,13,0,2,0,1,15,25,147,19,36,217,45,161,43,202,279,419,2,1,3,2,5,40,3,25,21.62,16.15,,ESPN3
2011,13,2011-11-26,4:00 PM,regular,Memphis,Southern Miss,,,cusa,cusa,False,7,44,0,0,0,7,0,10,24,10,0,0,14,25,4,16,6,14,0,0,0,1,21,45,179,15,28,309,22,7,47,255,181,540,1,2,2,1,3,25,6,65,17.98,18.68,,
